t[s],q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,qdd_fl1,qdd_fl2,qdd_fl3,qdd_fr1,qdd_fr2,qdd_fr3,qdd_bl1,qdd_bl2,qdd_bl3,qdd_br1,qdd_br2,qdd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3,,,,,,,,,,,,,,,,,,,
5.315,0.166058621266567,-0.525443482295499,1.157430438704,-0.166050248363574,-0.525445205623635,1.15743205793871,-0.166040739636117,0.542298258198692,-1.15960609765726,0.166030600966559,0.542301404638838,-1.15961077608504,-3.99798023839276E-06,-4.07802600391254E-06,-6.27115757266217E-05,3.58733377109941E-06,-4.01171776679653E-06,-6.27251424772377E-05,4.13469880650643E-06,2.48761890288573E-06,6.54946413075405E-05,-3.61601282754108E-06,2.3346803378637E-06,6.56953799953494E-05,1.30628798845677E-06,3.12952067530788E-05,1.98692872022293E-05,-1.31205931305307E-06,3.13189769297574E-05,1.97866749246026E-05,-2.53492520398358E-06,-2.07545403463519E-05,-4.24892794575923E-05,2.5154310516783E-06,-2.07584721821311E-05,-4.24504784078597E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3175,0.16605861129188,-0.525443492001668,1.1574302822332,-0.166050239415608,-0.525445215163659,1.1574319014327,-0.166040729338828,0.542298264093503,-1.15960593458217,0.1660305919657,0.542301410151235,-1.15961061250749,-3.99474976315207E-06,-3.99980987361829E-06,-6.26624591338325E-05,3.58408554460189E-06,-3.93344172362282E-06,-6.26762319369401E-05,4.12839752629444E-06,2.43574530210761E-06,6.53889886354245E-05,-3.60975568993262E-06,2.2827954044584E-06,6.55898260446621E-05,1.31571006329357E-06,3.1301061341869E-05,2.00176877638109E-05,-1.32054899865197E-06,3.13246877583077E-05,1.99350243336975E-05,-2.54453893804449E-06,-2.07579395738236E-05,-4.26414282463164E-05,2.52381171590747E-06,-2.07614869677877E-05,-4.26030961645165E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.32,0.166058601325417,-0.525443501512205,1.15743012588751,-0.166050230475895,-0.525445224507905,1.15743174505129,-0.166040719057443,0.542298269858577,-1.1596057717736,0.166030582980614,0.542301415533872,-1.15961044919622,-3.99149578754528E-06,-3.92157916621733E-06,-6.26129714737547E-05,3.58081604190374E-06,-3.85515143079846E-06,-6.26269506346944E-05,4.12207222439064E-06,2.38386321257172E-06,6.52829556338473E-05,-3.60347759453814E-06,2.23090298163682E-06,6.54838906166332E-05,1.32516612438849E-06,3.1306940286413E-05,2.01660395759973E-05,-1.32900555627202E-06,3.1330402975982E-05,2.00834356292034E-05,-2.55415977790108E-06,-2.07613363727432E-05,-4.27935865445761E-05,2.53218735224436E-06,-2.07645230148046E-05,-4.27557388320565E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3225,0.166058591367234,-0.525443510827074,1.15742996966786,-0.166050221544489,-0.525445233656335,1.15743158879539,-0.16604070879202,0.542298275493892,-1.15960560923248,0.166030574011355,0.542301420786732,-1.15961028615216,-3.98821835370483E-06,-3.8433338767657E-06,-6.2563112663642E-05,3.57752521939915E-06,-3.776846858168E-06,-6.25772986266586E-05,4.11572290753647E-06,2.33197260811797E-06,6.51765422670478E-05,-3.59717853165136E-06,2.17900307256448E-06,6.53775736951257E-05,1.33466909674021E-06,3.13128492701978E-05,2.03143219098473E-05,-1.33741613972936E-06,3.13361206232054E-05,2.02319301934191E-05,-2.56379025960394E-06,-2.07647275259431E-05,-4.2945753069895E-05,2.54055565105286E-06,-2.07675860147206E-05,-4.29084111172863E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.325,0.166058581417394,-0.525443519946238,1.15742981357517,-0.166050212621442,-0.525445242608915,1.15743143266595,-0.166040698542622,0.542298280999427,-1.15960544695977,0.166030565057974,0.542301425909794,-1.15961012337629,-3.9849173585082E-06,-3.76507393638177E-06,-6.25128828545994E-05,3.57421317796888E-06,-3.69852799749897E-06,-6.25272757279917E-05,4.1093495544666E-06,2.28007349942222E-06,6.50697485129646E-05,-3.59085851702429E-06,2.1270956160424E-06,6.52708752112708E-05,1.34419645236803E-06,3.13187783481115E-05,2.04625714312822E-05,-1.34580321007045E-06,3.13418440559386E-05,2.03804703385816E-05,-2.57342625934131E-06,-2.07681190491846E-05,-4.30979296296568E-05,2.54892033913934E-06,-2.07706658065505E-05,-4.30611049152709E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3275,0.166058571475954,-0.52544352886966,1.15742965761037,-0.166050203706807,-0.525445251365608,1.15743127666388,-0.166040688309307,0.542298286375162,-1.15960528495643,0.166030556120524,0.54230143090304,-1.15960996086954,-3.98159266251914E-06,-3.68679926019961E-06,-6.24622822561944E-05,3.57088005461537E-06,-3.62019484603975E-06,-6.24768816936031E-05,4.102952136914E-06,2.22816590636938E-06,6.49625743529614E-05,-3.58451757277354E-06,2.07518053478053E-06,6.5163795083017E-05,1.35371680004635E-06,3.1324713667893E-05,2.06108391549385E-05,-1.35419805514936E-06,3.13475779590266E-05,2.05290036094128E-05,-2.58306198833581E-06,-2.07715192664611E-05,-4.32501188037102E-05,2.55728665242079E-06,-2.07737482661776E-05,-4.32138089181395E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.33,0.166058561542975,-0.525443537597302,1.1574295017744,-0.166050194800635,-0.525445259926379,1.15743112079012,-0.166040678092136,0.542298291621075,-1.1596051232234,0.166030547199057,0.54230143576645,-1.15960979863288,-3.97824412630139E-06,-3.6085097633532E-06,-6.24113110779947E-05,3.56752598634102E-06,-3.54184740103864E-06,-6.24261162784024E-05,4.09653062661163E-06,2.17624984884428E-06,6.48550197684015E-05,-3.5781557210157E-06,2.02325775148877E-06,6.50563332283127E-05,1.36319874854962E-06,3.13306413772807E-05,2.07591760954529E-05,-1.36263196282016E-06,3.13533270173139E-05,2.06774775506346E-05,-2.59269165781006E-06,-2.07749365017662E-05,-4.34023231719039E-05,2.56565982681423E-06,-2.07768192694857E-05,-4.33665118180215E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3325,0.166058551618518,-0.525443546129128,1.15742934606816,-0.166050185902978,-0.525445268291192,1.1574309650456,-0.16604066789117,0.542298296737145,-1.15960496176163,0.166030538293625,0.542301440500004,-1.15960963666727,-3.97487166273742E-06,-3.53020538406369E-06,-6.23599694445436E-05,3.56415105800186E-06,-3.46348565193592E-06,-6.23749793247244E-05,4.09008500494043E-06,2.12432533285852E-06,6.47470847363488E-05,-3.57177297514083E-06,1.97132721241725E-06,6.49484895839528E-05,1.3726212346142E-06,3.13365521991983E-05,2.09076164541049E-05,-1.3711259226057E-06,3.13590943751212E-05,2.08258569808389E-05,-2.6023113876815E-06,-2.07783763460396E-05,-4.35545444943572E-05,2.57404337427261E-06,-2.07798693253211E-05,-4.35192060776709E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.335,0.16605854170264,-0.5254435544651,1.1574291904926,-0.166050177013891,-0.52544527646001,1.15743080943124,-0.166040657706469,0.542298301723351,-1.15960480057208,0.166030529404281,0.542301445103684,-1.15960947497365,-3.97147539398452E-06,-3.45188615290065E-06,-6.23082571402866E-05,3.56075514586818E-06,-3.38510955693958E-06,-6.23234710246058E-05,4.08361529187318E-06,2.07239230893037E-06,6.4638769216668E-05,-3.5653693136329E-06,1.91938895797689E-06,6.4840264162118E-05,1.38200450682424E-06,3.13424551573093E-05,2.10561271787457E-05,-1.37965973070408E-06,3.13648770146727E-05,2.09741758140973E-05,-2.61192493264673E-06,-2.07818334580054E-05,-4.37067812522724E-05,2.58243391089274E-06,-2.0782907474382E-05,-4.36718992423392E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3375,0.166058531795399,-0.525443562605181,1.15742903504864,-0.166050168133426,-0.525445284432798,1.15743065394797,-0.166040647538092,0.542298306579669,-1.1596046396557,0.166030520531077,0.542301449577471,-1.15960931355297,-3.96805549451867E-06,-3.37355212352065E-06,-6.2256173864645E-05,3.55733807406387E-06,-3.30671906644946E-06,-6.2271591657509E-05,4.07712151703064E-06,2.02045071370475E-06,6.45300731649242E-05,-3.55894470624933E-06,1.86744305211874E-06,6.47316569938355E-05,1.39137914172586E-06,3.13483638504622E-05,2.12046584038695E-05,-1.38820288498218E-06,3.13706703776684E-05,2.1122485238352E-05,-2.62153795609719E-06,-2.07852997633341E-05,-4.38590311071226E-05,2.59082632880738E-06,-2.07859473903292E-05,-4.38246026279027E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.34,0.166058521896854,-0.525443570549336,1.1574288797372,-0.166050159261638,-0.52544529220952,1.15743049859671,-0.166040637386099,0.54229831130608,-1.15960447901343,0.166030511674066,0.542301453921345,-1.1596091524062,-3.9646121388159E-06,-3.29520334958039E-06,-6.22037193170402E-05,3.55389966671282E-06,-3.2283141308655E-06,-6.2219341502896E-05,4.07060371003353E-06,1.96850048382662E-06,6.44209965366825E-05,-3.55249912274755E-06,1.81548955879391E-06,6.46226681101324E-05,1.40077571586517E-06,3.13542918775056E-05,2.13531602639705E-05,-1.39672488330689E-06,3.13764699058083E-05,2.12708364415448E-05,-2.63115612142428E-06,-2.07887671876961E-05,-4.40112917203805E-05,2.5992155201493E-06,-2.07890027468238E-05,-4.39773275502375E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3425,0.166058512007063,-0.525443578297527,1.15742872455923,-0.16605015039858,-0.525445299790139,1.15743034337839,-0.166040627250551,0.542298315902561,-1.15960431864624,0.1660305028333,0.542301458135289,-1.15960899153429,-3.96114545039128E-06,-3.21683986207171E-06,-6.21508932800025E-05,3.5504397987758E-06,-3.1498947081847E-06,-6.2166720754916E-05,4.06406189106361E-06,1.91654156939813E-06,6.43115392914052E-05,-3.5460325413981E-06,1.76352851916404E-06,6.45132975231761E-05,1.41021662399611E-06,3.1360249172893E-05,2.15015962778687E-05,-1.40520339519396E-06,3.13822722893169E-05,2.14192669480137E-05,-2.64078352934716E-06,-2.07922297579625E-05,-4.41635614622984E-05,2.60759779452743E-06,-2.07920836284678E-05,-4.41300822208603E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.345,0.166058502126086,-0.525443585849716,1.15742856951564,-0.166050141544305,-0.525445307174618,1.15743018829395,-0.166040617131508,0.54229832036909,-1.15960415855507,0.166030494008831,0.542301462219283,-1.15960883093819,-3.95765534891627E-06,-3.13846160132755E-06,-6.20976958684991E-05,3.54695854856114E-06,-3.07146078679285E-06,-6.21137292664649E-05,4.05749604254672E-06,1.86457397435032E-06,6.42017014041453E-05,-3.53954497452397E-06,1.71155988323307E-06,6.44035451696947E-05,1.41969153370405E-06,3.13662310134982E-05,2.16499835016873E-05,-1.41364877675461E-06,3.13880792125163E-05,2.1567759627681E-05,-2.65041802989582E-06,-2.07956899058083E-05,-4.43158415382442E-05,2.61597513145542E-06,-2.07951857636276E-05,-4.4282862433849E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3475,0.166058492253982,-0.525443593205866,1.15742841460736,-0.166050132698866,-0.525445314362922,1.1574300333443,-0.16604060702903,0.542298324705646,-1.15960399874087,0.166030485200713,0.542301466173306,-1.15960867061886,-3.95414170310141E-06,-3.06006848501603E-06,-6.20441272806063E-05,3.54345604521405E-06,-2.99301236267277E-06,-6.20603668051255E-05,4.05090613746966E-06,1.8125977160714E-06,6.4091482853853E-05,-3.53303644296126E-06,1.65958357821544E-06,6.42934109675565E-05,1.4291819307822E-06,3.13722290118E-05,2.17983523758757E-05,-1.4220795557489E-06,3.13938936082535E-05,2.1716283686865E-05,-2.66005591042802E-06,-2.07991521641092E-05,-4.44681338623651E-05,2.62435092792308E-06,-2.07983012916105E-05,-4.44356608789223E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.35,0.16605848239081,-0.52544360036594,1.15742825983533,-0.166050123862314,-0.525445321355014,1.15742987853038,-0.166040596943178,0.542298328912208,-1.1596038392046,0.166030476408996,0.542301469997341,-1.15960851057726,-3.95060438165725E-06,-2.98166043080531E-06,-6.19901877144005E-05,3.53993241787975E-06,-2.91454943180739E-06,-6.20066331384806E-05,4.04429214881928E-06,1.76061281194964E-06,6.39808836194786E-05,-3.52650696754606E-06,1.60759953132566E-06,6.418289483463E-05,1.43866930102377E-06,3.13782347802771E-05,2.1946733340883E-05,-1.4305142599369E-06,3.1399718409375E-05,2.1864808331884E-05,-2.66969345830148E-06,-2.08026210657408E-05,-4.46204403488082E-05,2.63272858092023E-06,-2.08014223517239E-05,-4.45884702457989E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3525,0.16605847253663,-0.5254436073299,1.15742810520046,-0.166050115034703,-0.525445328150858,1.15742972385311,-0.166040586874011,0.542298332988753,-1.1596036799472,0.166030467633734,0.542301473691366,-1.15960835081433,-3.94704328415132E-06,-2.90323737034278E-06,-6.19358773172238E-05,3.53638776482386E-06,-2.83607198529154E-06,-6.19525280854359E-05,4.03765405577014E-06,1.70861927181851E-06,6.38699036767822E-05,-3.51995656345283E-06,1.55560768287937E-06,6.40719967009675E-05,1.44813943989874E-06,3.13842419082871E-05,2.20951497073169E-05,-1.43896709525167E-06,3.14055558431781E-05,2.20133099586412E-05,-2.67932784696604E-06,-2.08061001223315E-05,-4.47727624168952E-05,2.64111067143677E-06,-2.08045428768911E-05,-4.47412849858519E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.355,0.166058462691502,-0.525443614097709,1.15742795070368,-0.166050106216085,-0.525445334750418,1.15742956931343,-0.16604057682159,0.542298336935261,-1.15960352096964,0.166030458874979,0.542301477255363,-1.15960819133103,-3.94345843357923E-06,-2.82479929119256E-06,-6.18811960334822E-05,3.53282206079359E-06,-2.75757999466767E-06,-6.18980516701881E-05,4.03099186224776E-06,1.65661707529223E-06,6.37585429887629E-05,-3.51338522320942E-06,1.50360802559679E-06,6.39607165453561E-05,1.4575953815842E-06,3.13902518927014E-05,2.22435962664202E-05,-1.44743498031814E-06,3.1411405314761E-05,2.21617937213794E-05,-2.68895979423989E-06,-2.08095887605194E-05,-4.49250995066466E-05,2.64949651646297E-06,-2.0807663974499E-05,-4.48941065970742E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3575,0.166058452855483,-0.525443620669328,1.15742779634593,-0.166050097406513,-0.525445341153656,1.15742941491226,-0.166040566785975,0.542298340751708,-1.15960336227285,0.166030450132783,0.542301480689312,-1.15960803212832,-3.93984988379359E-06,-2.74634619489805E-06,-6.18261437568476E-05,3.52923524965656E-06,-2.67907342659026E-06,-6.18432039682569E-05,4.02430557836539E-06,1.60460619443033E-06,6.36468015152294E-05,-3.50679293368203E-06,1.45160056529935E-06,6.38490543587673E-05,1.46704446993404E-06,3.13962682072704E-05,2.23920606795939E-05,-1.45591051193426E-06,3.14172655236726E-05,2.23102719639258E-05,-2.69859090403332E-06,-2.08130853856952E-05,-4.50774505632571E-05,2.65788461698917E-06,-2.08107885455502E-05,-4.50469383391133E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.36,0.166058443028633,-0.525443627044721,1.15742764212812,-0.166050088606041,-0.525445347360537,1.15742926065053,-0.166040556767226,0.542298344438074,-1.1596032038578,0.166030441407199,0.542301483993194,-1.15960787320715,-3.93621768864701E-06,-2.66787808300256E-06,-6.17707203809916E-05,3.52562727528038E-06,-2.60055224771367E-06,-6.17879850551618E-05,4.01759521423627E-06,1.55258660129225E-06,6.35346792159906E-05,-3.50017968173686E-06,1.39958530780844E-06,6.37370101321721E-05,1.47649404880212E-06,3.14022943257441E-05,2.25405306082393E-05,-1.46438628689793E-06,3.14231351694616E-05,2.24587570301082E-05,-2.70822278025662E-06,-2.08165884032496E-05,-4.52298145319219E-05,2.66627347400572E-06,-2.08139194910473E-05,-4.51997834716167E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3625,0.166058433211012,-0.52544363322385,1.1574274880512,-0.166050079814722,-0.525445353371023,1.15742910652916,-0.166040546765403,0.542298347994336,-1.15960304572544,0.16603043269828,0.542301487166989,-1.15960771456849,-3.93256188975233E-06,-2.58939495125994E-06,-6.17149258201507E-05,3.52199809387135E-06,-2.52201642685979E-06,-6.17323949858495E-05,4.01086077730048E-06,1.50055827059521E-06,6.34221760526133E-05,-3.49354545673846E-06,1.34756225411047E-06,6.3624583851109E-05,1.4859497130594E-06,3.14083328787006E-05,2.26889967411488E-05,-1.47285667154262E-06,3.14290132676903E-05,2.2607258297983E-05,-2.717856658056E-06,-2.08200966018651E-05,-4.53821906549147E-05,2.67466193755762E-06,-2.08170590078392E-05,-4.53526444880982E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.365,0.166058423402677,-0.525443639206677,1.15742733411608,-0.166050071032608,-0.525445359185077,1.15742895254909,-0.166040536780567,0.542298351420473,-1.15960288787672,0.166030424006077,0.542301490210677,-1.15960755621327,-3.92888247976339E-06,-2.51089677226556E-06,-6.1658760070818E-05,3.51834771099041E-06,-2.44346594152008E-06,-6.16764337329743E-05,4.00410226430536E-06,1.44852118768704E-06,6.33092919936964E-05,-3.48689025804479E-06,1.29553138585181E-06,6.35117754793854E-05,1.49541006164513E-06,3.14143831240284E-05,2.28374618766801E-05,-1.48132311034387E-06,3.14349000979753E-05,2.27557732825225E-05,-2.72749229752136E-06,-2.08236103033902E-05,-4.55345793628249E-05,2.68305025390851E-06,-2.08202064761596E-05,-4.5505520817537E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3675,0.166058413603689,-0.525443644993163,1.15742718032369,-0.166050062259752,-0.525445364802664,1.15742879871125,-0.166040526812778,0.542298354716462,-1.15960273031258,0.166030415330643,0.542301493124239,-1.15960739814247,-3.92517943909425E-06,-2.43238351282535E-06,-6.16022231500517E-05,3.51467614453722E-06,-2.36490077135354E-06,-6.16201012486176E-05,3.99731966932505E-06,1.39647534057338E-06,6.31960270095968E-05,-3.48021408751214E-06,1.24349267984386E-06,6.33985849753762E-05,1.50487194451566E-06,3.14204434764437E-05,2.29859318405819E-05,-1.48978881731275E-06,3.14407962559467E-05,2.29042965329283E-05,-2.73712908997852E-06,-2.08271302129653E-05,-4.56869813833204E-05,2.69143901837663E-06,-2.08233605720886E-05,-4.56584111227785E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.37,0.166058403814106,-0.525443650583273,1.15742702667497,-0.166050053496207,-0.525445370223746,1.15742864501655,-0.166040516862096,0.542298357882281,-1.15960257303399,0.16603040667203,0.542301495907655,-1.15960724035703,-3.92145274815899E-06,-2.35385513974512E-06,-6.15453150749093E-05,3.5109834124114E-06,-2.28632089601905E-06,-6.15633974848607E-05,3.9905129864337E-06,1.34442071725976E-06,6.30823810706714E-05,-3.4735169469968E-06,1.19144611289796E-06,6.32850122974559E-05,1.51433221162733E-06,3.1426512350663E-05,2.3134412458603E-05,-1.49825700646033E-06,3.14467023372345E-05,2.30528225984017E-05,-2.74676642675331E-06,-2.08306570357308E-05,-4.58393974440696E-05,2.69982882628028E-06,-2.08265199717061E-05,-4.58113140666683E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3725,0.166058394033988,-0.525443655976966,1.15742687317084,-0.166050044742027,-0.525445375448286,1.15742849146594,-0.166040506928581,0.542298360917909,-1.1596024160419,0.166030398030291,0.542301498560905,-1.15960708285791,-3.91770239262174E-06,-2.2753116224729E-06,-6.14880358527391E-05,3.50726952715592E-06,-2.20772629418285E-06,-6.15063224028696E-05,3.98368221071992E-06,1.29235730457654E-06,6.29683541460641E-05,-3.46679883736289E-06,1.13939166403206E-06,6.3171057406228E-05,1.52378865303262E-06,3.14325886352838E-05,2.32829078026327E-05,-1.50672993582028E-06,3.14526187768681E-05,2.32013476392041E-05,-2.75640386891555E-06,-2.08341912597834E-05,-4.59918280553141E-05,2.7082201092747E-06,-2.082968377013E-05,-4.59642287125423E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.375,0.166058384263393,-0.525443661174206,1.15742671981222,-0.166050035997263,-0.525445380476247,1.15742833806033,-0.166040497012294,0.542298363823324,-1.15960225933725,0.166030389405479,0.54230150108397,-1.15960692564607,-3.91392837914694E-06,-2.19675294102527E-06,-6.14303854520512E-05,3.50353447988697E-06,-2.12911694054032E-06,-6.14488760001491E-05,3.97682734133015E-06,1.24028508465314E-06,6.28539462000682E-05,-3.4600597555057E-06,1.08732932109021E-06,6.30567202712101E-05,1.53324281916855E-06,3.14386731144302E-05,2.34314149291209E-05,-1.51520603951657E-06,3.14585453674747E-05,2.3349874259837E-05,-2.76604165651109E-06,-2.08377325050449E-05,-4.61442728575896E-05,2.71661264436302E-06,-2.08328527386299E-05,-4.6117155725699E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.3775,0.166058374502381,-0.525443666174954,1.15742656660006,-0.166050027261969,-0.525445385307592,1.15742818480066,-0.166040487113294,0.542298366598502,-1.15960210292101,0.166030380797646,0.54230150347683,-1.15960676872246,-3.9101307196491E-06,-2.11817907806089E-06,-6.13723638316458E-05,3.49977825636409E-06,-2.05049280879405E-06,-6.13910582832883E-05,3.96994837842526E-06,1.18820403844371E-06,6.27391571957636E-05,-3.45329969732837E-06,1.03525907412295E-06,6.29420008641484E-05,1.5426972005683E-06,3.14447670461075E-05,2.35799291406581E-05,-1.52368279569578E-06,3.14644817410804E-05,2.34984066758619E-05,-2.77568019932978E-06,-2.08412801743936E-05,-4.62967312740058E-05,2.72500604488538E-06,-2.08360280675134E-05,-4.62700961719276E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
5.38,0.166058364751012,-0.525443670979173,1.15742641353526,-0.166050018536199,-0.525445389942284,1.15742803168786,-0.166040477231643,0.542298369243423,-1.15960194679412,0.166030372206843,0.542301505739464,-1.15960661208804,-3.90630942604271E-06,-2.03959001623849E-06,-6.13139709503232E-05,3.4960008423468E-06,-1.9718538726467E-06,-6.13328692588767E-05,3.96304532216617E-06,1.13611414690245E-06,6.26239870962307E-05,-3.446518658734E-06,9.83180913180903E-07,6.28268991567892E-05,1.55215428776501E-06,3.14508716883211E-05,2.37284457398346E-05,-1.53215768250448E-06,3.14704275297117E-05,2.36469491028402E-05,-2.78531990716147E-06,-2.08448336707079E-05,-4.64492027276719E-05,2.73339992418187E-06,-2.08392109470878E-05,-4.64230511170172E-05,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
