time,q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3
0.377551020408163,0,-0.390154279655583,1.10927055462393,0,-0.390154279655583,1.10927055462393,0,0.688527993348119,1.86857278146445,0,0.688527993348119,1.86857278146445,0,-8.88770267497218,6.89923146060844,0,-8.88770267497218,6.89923146060844,0,-0.128682443939255,8.27752832524047,0,-0.128682443939255,8.27752832524047,0,-0.188269536592316,0.101897355314317,0,-0.188269536592316,0.101897355314317,0,0.102274766287232,-0.029482357265259,0,0.102274766287232,-0.029482357265259
0.387755102040816,0,-0.479143058618479,1.17505621600977,0,-0.479143058618479,1.17505621600977,0,0.686034624832118,1.94519721612215,0,0.686034624832118,1.94519721612215,0,-8.8098891173267,6.51278047719838,0,-8.8098891173267,6.51278047719838,0,-0.246843483084083,7.58581903111228,0,-0.246843483084083,7.58581903111228,0,-0.160635000892952,0.111465018496538,0,-0.160635000892952,0.111465018496538,0,0.10407758925982,-0.030926103635335,0,0.10407758925982,-0.030926103635335
0.397959183673469,0,-0.56653093734677,1.2369237078657,0,-0.56653093734677,1.2369237078657,0,0.682204144181263,2.01485156085101,0,0.682204144181263,2.01485156085101,0,-8.65139999410082,6.12488169373726,0,-8.65139999410082,6.12488169373726,0,-0.379217584434654,6.89578012815764,0,-0.379217584434654,6.89578012815764,0,-0.134693559603039,0.117798715612967,0,-0.134693559603039,0.117798715612967,0,0.105897278543456,-0.03207931570637,0,0.105897278543456,-0.03207931570637
0.408163265306122,0,-0.651547483384555,1.29485962176314,0,-0.651547483384555,1.29485962176314,0,0.676907211228079,2.07755406986105,0,0.676907211228079,2.07755406986105,0,-8.41663805774069,5.73565547584631,0,-8.41663805774069,5.73565547584631,0,-0.524396362365137,6.2075483919933,0,-0.524396362365137,6.2075483919933,0,-0.110671816835193,0.120930865275663,0,-0.110671816835193,0.120930865275663,0,0.107659225740458,-0.032997341611686,0,0.107659225740458,-0.032997341611686
0.418367346938776,0,-0.733474987106856,1.34885154132028,0,-0.733474987106856,1.34885154132028,0,0.670031548405063,2.1333236446198,0,0.670031548405063,2.1333236446198,0,-8.11082286850782,5.34520003615697,0,-8.11082286850782,5.34520003615697,0,-0.680690619478588,5.52118790111667,0,-0.680690619478588,5.52118790111667,0,-0.088752599830394,0.12101279723692,0,-0.088752599830394,0.12101279723692,0,0.109317820595768,-0.033713402573903,0,0.109317820595768,-0.033713402573903
0.428571428571429,0,-0.811655708951393,1.39888956771928,0,-0.811655708951393,1.39888956771928,0,0.661484417055896,2.18217937695591,0,0.661484417055896,2.18217937695591,0,-7.73989146260915,4.95376461350102,0,-7.73989146260915,4.95376461350102,0,-0.846166003567612,4.83671750127465,0,-0.846166003567612,4.83671750127465,0,-0.069126209842979,0.11827138412531,0,-0.069126209842979,0.11827138412531,0,0.110852066899294,-0.034239362958289,0,0.110852066899294,-0.034239362958289
0.438775510204082,0,-0.88549875927264,1.44496211255639,0,-0.88549875927264,1.44496211255639,0,0.651194978558509,2.22414026777131,0,0.651194978558509,2.22414026777131,0,-7.31046198180343,4.56118193887398,0,-7.31046198180343,4.56118193887398,0,-1.01865441124131,4.15412819072442,0,-1.01865441124131,4.15412819072442,0,-0.051951019988183,0.113025423560184,0,-0.051951019988183,0.113025423560184,0,0.112254314073829,-0.034566463102746,0,0.112254314073829,-0.034566463102746
0.448979591836735,0,-0.954486491256932,1.48705475338261,0,-0.954486491256932,1.48705475338261,0,0.639116632064951,2.25922536447332,0,0.639116632064951,2.25922536447332,0,-6.82978546644494,4.16717144179515,0,-6.82978546644494,4.16717144179515,0,-1.19575630286226,3.47342457349941,0,-1.19575630286226,3.47342457349941,0,-0.037269199710842,0.105671130275417,0,-0.037269199710842,0.105671130275417,0,0.11351438327899,-0.034669916678133,0,0.11351438327899,-0.034669916678133
0.459183673469388,0,-1.01817645042516,1.52514934354431,0,-1.01817645042516,1.52514934354431,0,0.625228890919797,2.28745384924161,0,0.625228890919797,2.28745384924161,0,-6.30530595765464,3.77136442600864,0,-6.30530595765464,3.77136442600864,0,-1.37488637337017,2.79461999206033,0,-1.37488637337017,2.79461999206033,0,-0.025071653982427,0.096637756506799,0,-0.025071653982427,0.096637756506799,0,0.11461850907605,-0.034511794841007,0,0.11461850907605,-0.034511794841007
0.469387755102041,0,-1.07620095420773,1.55922301239828,0,-1.07620095420773,1.55922301239828,0,0.609538978589198,2.30884526415491,0,0.609538978589198,2.30884526415491,0,-5.74442587447383,3.37329321654256,0,-5.74442587447383,3.37329321654256,0,-1.5533013207293,2.11775007641641,0,-1.5533013207293,2.11775007641641,0,-0.015318131374086,0.086353814282045,0,-0.015318131374086,0.086353814282045,0,0.115941339732296,-0.034043165070302,0,0.115941339732296,-0.034043165070302
