, ,t[s],q_fl1,qd_fl1,qdd_fl1,Tau_fl1,q_fl2,qd_fl2,qdd_fl2,Tau_fl2,q_fl3,qd_fl3,qdd_fl3,Tau_fl3,q_fr1,qd_fr1,qdd_fr1,Tau_fr1,q_fr2,qd_fr2,qdd_fr2,Tau_fr2,q_fr3,qd_fr3,qdd_fr3,Tau_fr3,q_bl1,qd_bl1,qdd_bl1,Tau_bl1,q_bl2,qd_bl2,qdd_bl2,Tau_bl2,q_bl3,qd_bl3,qdd_bl3,Tau_bl3,q_br1,qd_br1,qdd_br1,Tau_br1,q_br2,qd_br2,qdd_br2,Tau_br2,q_br3,qd_br3,qdd_br3,Tau_br3
30,30,2.120000000000001,0.0832418877445163,0.0916798164549639,0,-1.968712879062276,-0.4362671262930203,-0.0070144137130657,0,-0.5423523894512836,0.8399413662927389,0.2400174768876092,0,-1.0743885785760092,0.0228131537336686,0.0502394087670576,0,1.211826744033884,-0.4519591703003502,0.0011391536360972,0,-1.164165040918214,1.213761930299623,-0.4009903951028483,0,-1.976647349066152,0.0918684247472751,-0.4170736502106441,0,1.8762346042562024,0.6837932389489357,-0.0721531706239004,0,0.3492313290495383,-1.381098327355144,-0.0212844748017609,0,2.247293667113679,0.0851999068153039,-0.4398361856821633,0,-2.6879865375655463,0.5423428317608989,0.3266720757079169,0,1.1895665748423478,-1.375613969093427,-0.2638777576222678,0,2.929502804389133
31,31,2.124000000000001,0.0835999025784762,0.0888044945503044,0,-1.968922120586705,-0.4362960690965923,-0.0073011480870457,0,-0.5447438690049974,0.8409213571033111,0.2466579563179768,0,-1.0747298536507557,0.0230041351545658,0.0469390832203167,0,1.2088264557427326,-0.4519518318781008,0.0020636940190961,0,-1.1661249343178732,1.212134542577094,-0.4088030809887206,0,-1.9760528800747357,0.0901919778654995,-0.4198538312258237,0,1.8820705839872915,0.6834968599168127,-0.0747534776290495,0,0.3516681353087574,-1.38118614899509,-0.0221754791905154,0,2.2478878127018245,0.0834330445287794,-0.4424052772851402,0,-2.681727632048746,0.5436589485609489,0.329849733409283,0,1.1884424976004968,-1.3766744197091223,-0.2655409637586358,0,2.9325021328041028
32,32,2.128000000000001,0.0839463289837045,0.0859002017374687,0,-1.969166814178858,-0.4363261519885181,-0.0075861308563736,0,-0.5471894720058444,0.8419277408773759,0.2532433583083807,0,-1.0751412509943128,0.0231819589609438,0.0436532318138506,0,1.2058797774803878,-0.4519408752516769,0.0029614353043109,0,-1.1680203134413136,1.2104768238533,-0.4163099821801841,0,-1.9754441728381629,0.0885048749566587,-0.4224804221421512,0,1.888034205927872,0.6831898948973059,-0.0774151725348369,0,0.3541025303039061,-1.3812771611122308,-0.0229425482674036,0,2.2485135368164757,0.0816563146766747,-0.444839297522216,0,-2.675469755893251,0.544987294586775,0.3328682959479693,0,1.1871777940002337,-1.3777412035755956,-0.2670982215034663,0,2.9354868840961297
33,33,2.132000000000001,0.0842810482103997,0.0829660037725052,0,-1.9694416385990143,-0.4363573779788471,-0.0078726266338488,0,-0.5495827111671201,0.8429603249079928,0.2597828321267409,0,-1.075576877696388,0.0233466785530416,0.0403803663823506,0,1.203044089059304,-0.4519264048479161,0.0038333027832591,0,-1.1698533427750806,1.208789989007082,-0.4235138410480364,0,-1.9748199171472285,0.0868077265824339,-0.4249546736643085,0,1.8940283742948376,0.6828720929022101,-0.0801400494963857,0,0.3565596225652563,-1.3813708716466653,-0.0235868822345728,0,2.2491798476654057,0.0798702492095085,-0.4471409593171092,0,-2.669088969966529,0.5463272330803746,0.335727602570178,0,1.1858291917463055,-1.3788138965317065,-0.2685493553156451,0,2.9384802675528907
34,34,2.136000000000001,0.0846039412351966,0.0800020919483505,0,-1.9696914817126987,-0.4363897586326876,-0.008162442719025,0,-0.5519522484991723,0.8440189539303694,0.2662858083192258,0,-1.0760519167967515,0.0234983459905611,0.0371204898695059,0,1.2002634005919284,-0.4519085229910952,0.0046797063614352,0,-1.1716155573581997,1.2070752422947375,-0.4304172965850691,0,-1.974177585326605,0.0851011280874334,-0.4272811598823584,0,1.9001465120837708,0.6825431956134087,-0.0829299763565698,0,0.3590230362819991,-1.3814667911020748,-0.0241089383531235,0,2.249884219417293,0.0780753719239705,-0.4493121464054742,0,-2.662687724307018,0.547678128203314,0.3384279953393135,0,1.1843896478251754,-1.379892069794077,-0.2698928957828778,0,2.941471078377587
35,35,2.140000000000001,0.0849148918043403,0.0770092992256211,0,-1.9700100265273324,-0.4364233109127171,-0.0084567857845605,0,-0.5543312264456753,0.8451035064927943,0.2727604006423749,0,-1.076582616288146,0.0236370103873863,0.0338726571984918,0,1.1975936386227446,-0.4518873286038064,0.0055016226069107,0,-1.1732561146865952,1.2053337765198806,-0.4370232861474239,0,-1.973492342022432,0.0833856644345773,-0.4294618896955204,0,1.9063101400442364,0.6822029379958546,-0.0857865379407115,0,0.361504920703113,-1.3815644330725148,-0.0245096093475417,0,2.250630050688158,0.0762721932302967,-0.4513566420852982,0,-2.6562401994330944,0.549039343748663,0.3409691191337942,0,1.18287826014992,-1.380975287372532,-0.2711267155556607,0,2.944467085086371
36,36,2.144000000000001,0.0852137355021354,0.0739703910981461,0,-1.97014710359654,-0.4364581934059,-0.0088021749049821,0,-0.5564782096867852,0.8462137210842751,0.2791562263585175,0,-1.0771840075034775,0.0237627135412103,0.0306339059795777,0,1.195230598311236,-0.4518628079692005,0.0063361933671127,0,-1.1748382754970348,1.2035667955210176,-0.4433266802402236,0,-1.972671622730016,0.0816625266455814,-0.4312933055488061,0,1.912247735252734,0.6818515795522733,-0.088534864636548,0,0.3639491619627076,-1.3816635944282365,-0.0248842362108261,0,2.25150651019886,0.074462340193404,-0.4529064867053921,0,-2.649912776106764,0.5504104946260289,0.3434288995007281,0,1.1811253350153943,-1.382063209938422,-0.2722824364973317,0,2.9471993729763333
37,37,2.148000000000001,0.0855003667536482,0.0709124746280462,0,-1.9703335837656304,-0.4364944357835114,-0.0091409039118249,0,-0.5586870869286737,0.8473494344535696,0.2855250276245925,0,-1.077854080981547,0.0238755273161775,0.0274167170677132,0,1.1929229300183557,-0.4518350425216256,0.0071395747850021,0,-1.1763114637678247,1.2017755243458266,-0.4493230587390637,0,-1.9718255082554916,0.0799324159234985,-0.4330079690100317,0,1.918318986728018,0.6814889560370602,-0.0913731305309284,0,0.3663943837085227,-1.38176390141852,-0.0251415327037792,0,2.2524125469506213,0.0726464005069526,-0.4544172887564994,0,-2.643595464057995,0.5517908237186705,0.3456714777068012,0,1.179325977448181,-1.3831553730238664,-0.2733109274154764,0,2.9499627913870863
38,38,2.152000000000001,0.0857749440724347,0.0679269262031178,0,-1.9705363318324731,-0.4365320042993976,-0.0094694014425497,0,-0.5609164430452408,0.8485105342241908,0.2918636295260617,0,-1.0785701619862291,0.0239756919388816,0.0242815923359753,0,1.1906419735952831,-0.4518041553197441,0.0079119465829768,0,-1.177775237473922,1.1999611527685146,-0.4550265520700279,0,-1.971006580111346,0.0781956586980772,-0.4346610148986376,0,1.924473059132281,0.6811147911808966,-0.0942698656328754,0,0.3688338669000006,-1.3818649421641058,-0.025304036432929,0,2.253335415167068,0.0708244435086471,-0.4559274168104296,0,-2.63717756743196,0.5531794814134177,0.3477002216376119,0,1.1774297201167043,-1.3842512091280152,-0.2741900042405817,0,2.952750536049817
39,39,2.156000000000001,0.0860380153995839,0.0650824252012506,0,-1.9707806368296177,-0.436570841238105,-0.0097832598142378,0,-0.5630586643140778,0.849696872397499,0.2981641891901436,0,-1.0792727569237806,0.0240637130569315,0.0212760321767863,0,1.1883812322129574,-0.4517702752365409,0.0086519457828716,0,-1.1792132731084417,1.1981248015178922,-0.4604525445406489,0,-1.9702246765159848,0.0764523355196717,-0.4362972731491628,0,1.9307889975031844,0.6807289426697074,-0.0971994596459514,0,0.3713440110541082,-1.3819664150965407,-0.0253937546360449,0,2.2543016649513232,0.0689963454809793,-0.4574685229121407,0,-2.6306806073391624,0.5545756098729723,0.3495175262264022,0,1.1754601810545384,-1.385350051846207,-0.2749003760288077,0,2.9555802160406297
40,40,2.160000000000001,0.0862899971440606,0.0623311049140578,0,-1.971161859352401,-0.4366108995975454,-0.0100862250614472,0,-0.5652196007782654,0.850908307126349,0.3044301490807003,0,-1.080008319233586,0.0241400100738654,0.0183678831084677,0,1.186184396612026,-0.4517335262889534,0.0093614265821433,0,-1.1805529682628473,1.1962675662418258,-0.4656058418558207,0,-1.969446100812141,0.0747026022678123,-0.437887918668889,0,1.937258957015,0.6803312615434264,-0.1001676443260045,0,0.3738896749908555,-1.3820680141971355,-0.0254057411815582,0,2.255291418493505,0.0671621011956034,-0.4590021327304112,0,-2.6241501729674286,0.5559784278412895,0.3511442048511724,0,1.1734399625319043,-1.3864512446201236,-0.2754480961392306,0,2.9584576295151126
41,41,2.164000000000001,0.0865311534434551,0.0596377905399969,0,-1.9715641350081787,-0.436652147785539,-0.0103821788946634,0,-0.5673661302934041,0.8521447094110292,0.310664636569493,0,-1.0807639727732608,0.0242048999439285,0.015533493871383,0,1.183981246483692,-0.451694023620146,0.0100426964784194,0,-1.1818394272347974,1.1943905247431337,-0.4704907849114041,0,-1.96868537404076,0.0729467077930154,-0.439411367748572,0,1.943845614819563,0.6799215794135216,-0.1031789898205009,0,0.3764696763338759,-1.3821694150876709,-0.0253355367572203,0,2.2563022723897808,0.0653218250613159,-0.4605008562764519,0,-2.6175354448742425,0.5573872211864909,0.3525958743057434,0,1.1713550090807925,-1.387554157641579,-0.2758400397721627,0,2.9613726322093163
42,42,2.168000000000001,0.0867616458919269,0.0569796538991695,0,-1.972055077951251,-0.436694563915268,-0.0106731278422011,0,-0.5695721684436318,0.8534059618206777,0.3168704739540466,0,-1.08157292245841,0.024258622988305,0.0127550654742056,0,1.181834100108623,-0.4516518741291895,0.0106977403723232,0,-1.1831413285138803,1.1924947346977346,-0.4751126230386829,0,-1.9679677360820929,0.0711849636146809,-0.4408537256642902,0,1.950541569602786,0.6794997132443283,-0.106236884253104,0,0.3790377196486916,-1.382270277593012,-0.0251793687623523,0,2.257313958782172,0.0634757156452418,-0.4619455540985765,0,-2.610850810817936,0.5588013222194184,0.353882984425711,0,1.1691325525938103,-1.3886581857875415,-0.2760821392791812,0,2.964289934866441
43,43,2.172000000000001,0.0869815640845793,0.0543401301590208,0,-1.9725795541526232,-0.4367381345797564,-0.0109612154084335,0,-0.5717123743837836,0.8546919561735807,0.323049791708778,0,-1.08237987740026,0.024301366455878,0.010020681459703,0,1.179745934246292,-0.4516071801324555,0.011327459690086,0,-1.184325606192259,1.1905812326922127,-0.4794766350107511,0,-1.967233011987085,0.0694177249776527,-0.4422049413902851,0,1.957333668631406,0.6790654684878684,-0.1093440267742015,0,0.3816499504449732,-1.382370248618935,-0.0249341939418233,0,2.2583529418058763,0.0616240302968125,-0.4633228375207772,0,-2.604061292627584,0.5602200927871934,0.3550120268592339,0,1.166944493329295,-1.3897627467773777,-0.2761800214613343,0,2.967272945712817
44,44,2.176000000000001,0.0871909487795305,0.0517082939026256,0,-1.9730915106989,-0.4367828506137746,-0.0112471991859033,0,-0.5738133539036715,0.8560025964675309,0.32920594980245,0,-1.0831984772341978,0.0243332791871334,0.0073214331276037,0,1.177632096126514,-0.4515600368923181,0.0119338490171957,0,-1.1854655066895683,1.1886510370343544,-0.4835871598091714,0,-1.9665092441862364,0.067645374670634,-0.443459099292156,0,1.9642552358593903,0.6786186436014763,-0.1125019122942038,0,0.3843491673923307,-1.382468963658756,-0.0245972211514611,0,2.259443919619019,0.0597670661939999,-0.4646237969382624,0,-2.597257734213693,0.5616429257413956,0.3559911185297656,0,1.1646563312507547,-1.390867280473495,-0.2761391932719419,0,2.970255942240121
45,45,2.180000000000001,0.0873898101819257,0.0490774813207657,0,-1.9737538225617104,-0.4368287048937714,-0.0115315094644518,0,-0.5759840268023521,0.8573377976323696,0.3353414670745371,0,-1.084080052591489,0.02435447957087,0.0046501134318403,0,1.1756334157023185,-0.4515105332164344,0.0125184136740579,0,-1.186565919858131,1.1867051458725657,-0.4874494585353889,0,-1.9657927930226884,0.0658683142191845,-0.4446118886380165,0,1.971255211107544,0.6781590359120526,-0.1157104520719028,0,0.3870580534372224,-1.3825660493052292,-0.0241664179475859,0,2.260548206078745,0.0579051416670493,-0.4658442031597614,0,-2.590426869563796,0.5630692335878306,0.356824244136694,0,1.1622512672200165,-1.3919712486346365,-0.2759651049127695,0,2.973230160432488
46,46,2.184000000000001,0.0875781326004489,0.0464412903961869,0,-1.974254364309848,-0.4368756957278923,-0.0118157614514872,0,-0.5781051751265026,0.8586974830646101,0.3414583158022246,0,-1.0849750056523246,0.0243650691399667,0.0020033858081717,0,1.1735696010289745,-0.4514587550468995,0.0130816392855247,0,-1.1876614355328985,1.1847445390823856,-0.4910678817512722,0,-1.965095477858028,0.0640869564202794,-0.445660925557591,0,1.978345415154644,0.6776864396582954,-0.1189706440710727,0,0.3897754862855737,-1.382661125238421,-0.0236401572482563,0,2.261670670379353,0.0560385897509556,-0.4669805449915225,0,-2.5834986529614854,0.5644984425405101,0.3575146677585236,0,1.1597970387803722,-1.393074133763471,-0.2756628578081111,0,2.976214346251996
47,47,2.188000000000001,0.0877558944171606,0.0437996726032473,0,-1.974914633168095,-0.4369238193939969,-0.0120988401494773,0,-0.5802201821520655,0.8600815827698591,0.3475580707013044,0,-1.0859021474523662,0.0243651335368896,-0.0006228863501118,0,1.171687314134935,-0.4514047841554871,0.0136247282034018,0,-1.1886550409350638,1.1827701745926729,-0.4944482831409603,0,-1.9643702506617071,0.0623017148985041,-0.4466066845506399,0,1.9854323249888493,0.6772006453834606,-0.1222834057883601,0,0.3925307117034298,-1.382753807275387,-0.0230176845687112,0,2.262822260623836,0.0541677503041042,-0.4680316906986972,0,-2.5764668364942214,0.5659299918482522,0.3580656472231285,0,1.1573258431179303,-1.3941754345940904,-0.2752361739787261,0,2.979219190834056
48,48,2.192000000000001,0.0879230460874106,0.0411421502412437,0,-1.9752353407752856,-0.4369732248130226,-0.0124316962865069,0,-0.582092445159823,0.8614898315657231,0.3535736930605503,0,-1.0868996574342331,0.024354787055639,-0.0032190796834182,0,1.1699864805717677,-0.4513485502464909,0.0141976270812212,0,-1.1895269128691843,1.1807831183767752,-0.4975519068080797,0,-1.963455618581443,0.0605145859226436,-0.4469293949995339,0,1.992282379957245,0.6767034263558886,-0.1250015313937919,0,0.395227267087968,-1.3828449675099406,-0.0227166292432227,0,2.264073158038466,0.0522937258668893,-0.468742684882059,0,-2.569639718994002,0.5673627089793489,0.3582730029225354,0,1.1546617515367257,-1.3952742910574167,-0.2745626970998638,0,2.9819004138612706
49,49,2.196000000000001,0.0880795628923739,0.038483024027433,0,-1.9757784262746525,-0.4370239158878548,-0.0127496904543122,0,-0.5841049825564165,0.8629220532564447,0.3595603709376314,0,-1.0879852916446593,0.0243341318157827,-0.0057900582349084,0,1.168447126969652,-0.4512901177128968,0.014739546055507,0,-1.1903527896595614,1.178784407352785,-0.5004028943504071,0,-1.962552837954267,0.0587261230675337,-0.4472639991266131,0,1.9992155270508647,0.6761946864959679,-0.1279308883150015,0,0.3979128607737989,-1.3829345442498422,-0.022289117594152,0,2.2653359597423903,0.0504170467800003,-0.4693912870596995,0,-2.5627961652882387,0.568795906195437,0.3583643073044251,0,1.1519489547960138,-1.3963700960292678,-0.2737707950368188,0,2.984616689474516
50,50,2.200000000000001,0.0882254255595236,0.0358182011036462,0,-1.9762283602952704,-0.4370758469409545,-0.0130572754775484,0,-0.5860697960317719,0.864378145683201,0.3655225574145847,0,-1.08907759762889,0.024303265349783,-0.0083368670949733,0,1.1668796171844338,-0.4512296072175999,0.015251515121632,0,-1.1911679002956117,1.1767750353133066,-0.5030068458293153,0,-1.9616689214879828,0.0569363824895526,-0.4475771740001504,0,2.006224355693896,0.6756737356864597,-0.1310216157761919,0,0.4006531823007605,-1.3830220266538933,-0.0217336074196146,0,2.266640983335042,0.0485379680458969,-0.4699758043461129,0,-2.555856845866587,0.5702291129396798,0.3583375247555921,0,1.1492402094405676,-1.3974623882639257,-0.2728644744705252,0,2.987376478133131
51,51,2.204000000000001,0.0883606177207133,0.0331497378833278,0,-1.9767551419092333,-0.4371289783481669,-0.0133551372533214,0,-0.5880598950814971,0.865858022877227,0.3714642131850599,0,-1.090208321649001,0.0242622775542043,-0.0108617248433142,0,1.1653589689644666,-0.4511671341453104,0.0157350589744637,0,-1.1919463923268094,1.1747559677610977,-0.5053714226642712,0,-1.960786699864647,0.0551455083932693,-0.4478501353176271,0,2.0133077357871887,0.6751400337345563,-0.134239791627613,0,0.4034965295051229,-1.383106903818396,-0.0210505451689217,0,2.2680113708967755,0.0466567446854596,-0.4704966916841962,0,-2.548927052638036,0.5716618562420465,0.3581925073959836,0,1.1464488598010891,-1.3985507180905798,-0.2718463336820916,0,2.9901309608380524
52,52,2.208000000000001,0.0884851230102869,0.0304770412914538,0,-1.9773349043852209,-0.4371832773045588,-0.0136452644705203,0,-0.5901021265475421,0.8673616132678108,0.3773888047005216,0,-1.0913936527788304,0.0242112540278278,-0.0133653800879397,0,1.163914269090076,-0.4511028077544036,0.0161917036832041,0,-1.1926167529010288,1.1727281391571518,-0.5075043971345344,0,-1.95986759163786,0.0533536999537199,-0.4480705684002783,0,2.020435593991289,0.674593145342074,-0.1375613618908786,0,0.4063684819241349,-1.3831886693393316,-0.0202412748834301,0,2.269409905494764,0.0447736257634343,-0.4709557137266054,0,-2.541956451379816,0.5730936649450774,0.3579298886109899,0,1.1436944022521447,-1.3996346499113863,-0.2707201911951451,0,2.9929246622818915
53,53,2.212000000000001,0.0885989241898513,0.0277999985859617,0,-1.9777721871515164,-0.4372387177412207,-0.0139292511473554,0,-0.5920759474431573,0.8688888568817479,0.3832990602517945,0,-1.0925802434908234,0.0241502786741078,-0.0158481666128428,0,1.1624602598320088,-0.4510367297358203,0.0166234356355457,0,-1.1933722302011804,1.1706924525004103,-0.5094136525165475,0,-1.958992211454794,0.0515611881346846,-0.4482317926444043,0,2.0276929069374745,0.6740327036568825,-0.1409711997470356,0,0.4092894228092926,-1.383266825241638,-0.0193081368170682,0,2.270853041077644,0.0428888555405254,-0.4713539222776126,0,-2.534955464954113,0.574524080106091,0.3575534294940232,0,1.140868534780691,-1.4007137628176063,-0.2694896864469326,0,2.995698534722345
54,54,2.216000000000001,0.0887020135043527,0.0251217037090009,0,-1.9783412929837432,-0.4372952724801285,-0.0142062683656092,0,-0.5941576218645824,0.8704397043441928,0.3891976377873036,0,-1.0938482864135608,0.0240794332018132,-0.0183106862617405,0,1.161146432913813,-0.4509689975720396,0.0170310417452665,0,-1.194085703240285,1.1686497752329437,-0.5111083567730483,0,-1.958098409156724,0.0497682557012217,-0.4483188773689552,0,2.034930254623592,0.6734584153406722,-0.1444498749799687,0,0.4122272468181881,-1.3833409232627958,-0.0182668893336532,0,2.272318254506501,0.0410026675223046,-0.4716945192431906,0,-2.527903097837135,0.5759526450657084,0.3570627161558659,0,1.1379812519314765,-1.401787644258328,-0.2681563661010307,0,2.998455738358868
55,55,2.220000000000001,0.0887943805796844,0.0224404309669939,0,-1.978782850240466,-0.4373529191970216,-0.014478119464027,0,-0.596125659488803,0.872014117333246,0.3950873105278553,0,-1.0950984319991846,0.023998800585185,-0.020752351514536,0,1.1598089232769957,-0.450899704000234,0.0174158037608649,0,-1.1947227931200253,1.1666009437955858,-0.5125958270878846,0,-1.9571709907739447,0.047975243930246,-0.4483177601095391,0,2.0422388576180324,0.6728700590309855,-0.1479801582356667,0,0.4152917382121381,-1.3834105923687186,-0.0171374389066907,0,2.273857957839431,0.0391152876854621,-0.4719790014952314,0,-2.520818611518084,0.5773789061945193,0.3564588972300688,0,1.1351307431472255,-1.4028558880512565,-0.2667218777088451,0,3.0012257700848943
56,56,2.224000000000001,0.0888760215079632,0.0197587472272318,0,-1.979328065947188,-0.4374116354837392,-0.0147442713875416,0,-0.598210637556597,0.8736120680565211,0.4009706722051783,0,-1.0964370431214732,0.0239084603262082,-0.0231744567093598,0,1.1585964411726355,-0.4508289327699811,0.0177802436068126,0,-1.19530789787743,1.1645467584351952,-0.5138856362794785,0,-1.9562155820956768,0.046182476063815,-0.4482380003005194,0,2.049536386721898,0.6722674313184327,-0.1515610024386328,0,0.4183695907790103,-1.383475473729471,-0.0159178817943565,0,2.27542031737733,0.0372269313070917,-0.472210365153935,0,-2.5137119192601127,0.5788024257511276,0.355746765175134,0,1.1322177542115512,-1.4039180985423687,-0.265189181057926,0,3.0039649767629126
57,57,2.228000000000001,0.088946931437507,0.0170756129783388,0,-1.979746886249308,-0.4374714047683406,-0.0150067371516088,0,-0.6002975749457587,0.8752335343212442,0.4068487116841634,0,-1.0978147573189228,0.0238084935351782,-0.0255761079068979,0,1.1573643123522293,-0.450756761875849,0.0181254844687514,0,-1.195890974637139,1.1624879825713843,-0.5149868716575802,0,-1.9552529388146704,0.0443902428335356,-0.448087294958263,0,2.0568934585886565,0.671650328002531,-0.1551929358830793,0,0.4214881305368375,-1.3835352015818383,-0.0146065375908335,0,2.2770204483268204,0.0353378057865665,-0.4723902637286957,0,-2.5065879556426323,0.5802227805472359,0.3549296372261702,0,1.1292632487255887,-1.404973893239247,-0.2635616790772358,0,3.006676418321843
58,58,2.232000000000001,0.0890111999761494,0.0157608567542126,0,-1.9841484661676387,-0.4375166580094499,-0.0102956429254436,0,-0.5945207795247661,0.8768592888390531,0.4065111954729153,0,-1.1000172772766212,0.023711224726556,-0.0239914439653979,0,1.16307001905935,-0.4506861782573046,0.0174871126710028,0,-1.190604048906812,1.160428097447219,-0.5149661232641474,0,-1.9544436443121105,0.0425864645962711,-0.4518653021259362,0,2.062290898484365,0.6710285740721057,-0.1555909864385943,0,0.418230342160489,-1.3836000014117935,-0.0167301591694725,0,2.277914130648,0.0334358848002354,-0.4764764203008593,0,-2.502019895380928,0.5816360086901596,0.3528646816307087,0,1.1201694568921343,-1.4060180818747197,-0.2602526237639679,0,3.0056109981032737
59,59,2.236000000000001,0.0890704766274528,0.0145170063126846,0,-1.9863302547993236,-0.4375493672284988,-0.0077253706548454,0,-0.5894426543034349,0.8784896122111135,0.4080438009427012,0,-1.1026743818516471,0.0236171359150908,-0.0234237549469325,0,1.1691576784284066,-0.4506167356048179,0.0174255345533165,0,-1.1858439082398349,1.158369913438685,-0.5143910759277414,0,-1.9523025357230808,0.0407736633940265,-0.4531647201595891,0,2.0658332018352774,0.6704029340716501,-0.1563542069150789,0,0.4155761296913128,-1.3836725154018557,-0.0187739655666202,0,2.279509591659472,0.031526935416633,-0.4764586561484707,0,-2.4981964203585645,0.5830459837908221,0.3533922741225552,0,1.11175029513666,-1.4070512103214736,-0.258069869851338,0,3.003425611448101
60,60,2.240000000000001,0.0891244782679749,0.0131411853429293,0,-1.9866083491745208,-0.4375767480996477,-0.0066658030250033,0,-0.584894940884453,0.8801305531239396,0.4111341598981136,0,-1.1057243449933314,0.0235229364009572,-0.0236630320834602,0,1.175648817547554,-0.4505458627745395,0.0178138962145312,0,-1.1815528431919189,1.1563160369101697,-0.513166077808627,0,-1.9489415668054164,0.0389635538128941,-0.4523124776723496,0,2.067591747553319,0.6697744454726914,-0.1574340086941304,0,0.4133852628938168,-1.3837532334058964,-0.0206259238635874,0,2.2816491895839133,0.0296300377980567,-0.473564484612007,0,-2.4950822293184998,0.5844636468941634,0.3546567700748699,0,1.1037889904615166,-1.4080794152427678,-0.2567034582234927,0,3.000070974711229
